Epoch 1, Batch 1, Embryo AAL839-6, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\AAL839-6\D2013.09.12_S0900_I132_WELL6_RUN1.jpeg
Epoch 1, Batch 259, Embryo VC581-5, Frame D2014.07.02_S1147_I132_WELL5_RUN157.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\VC581-5\D2014.07.02_S1147_I132_WELL5_RUN157.jpeg
Epoch 1, Batch 259, Embryo VC581-5, Frame D2014.07.02_S1147_I132_WELL5_RUN157.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\VC581-5\D2014.07.02_S1147_I132_WELL5_RUN157.jpeg
Epoch 1, Batch 259, Embryo VC581-5, Frame D2014.07.02_S1147_I132_WELL5_RUN157.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\VC581-5\D2014.07.02_S1147_I132_WELL5_RUN157.jpeg
Epoch 1, Batch 259, Embryo VC581-5, Frame D2014.07.02_S1147_I132_WELL5_RUN157.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\VC581-5\D2014.07.02_S1147_I132_WELL5_RUN157.jpeg
Epoch 1, Batch 259, Embryo VC581-5, Frame D2014.07.02_S1147_I132_WELL5_RUN157.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\VC581-5\D2014.07.02_S1147_I132_WELL5_RUN157.jpeg
Epoch 1, Batch 259, Embryo VC581-5, Frame D2014.07.02_S1147_I132_WELL5_RUN157.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\VC581-5\D2014.07.02_S1147_I132_WELL5_RUN157.jpeg
Epoch 1, Batch 259, Embryo VC581-5, Frame D2014.07.02_S1147_I132_WELL5_RUN157.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\VC581-5\D2014.07.02_S1147_I132_WELL5_RUN157.jpeg
Epoch 1, Batch 259, Embryo LD400-6, Frame D2017.04.19_S0676_I647_WELL6_RUN421.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\LD400-6\D2017.04.19_S0676_I647_WELL6_RUN421.jpeg
Epoch 1, Batch 259, Embryo LD400-6, Frame D2017.04.19_S0676_I647_WELL6_RUN421.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\LD400-6\D2017.04.19_S0676_I647_WELL6_RUN421.jpeg
Epoch 1, Batch 259, Embryo LD400-6, Frame D2017.04.19_S0676_I647_WELL6_RUN421.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\LD400-6\D2017.04.19_S0676_I647_WELL6_RUN421.jpeg
Epoch 1, Batch 259, Embryo LD400-6, Frame D2017.04.19_S0676_I647_WELL6_RUN421.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\LD400-6\D2017.04.19_S0676_I647_WELL6_RUN421.jpeg
Epoch 1, Batch 259, Embryo LD400-6, Frame D2017.04.19_S0676_I647_WELL6_RUN421.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\LD400-6\D2017.04.19_S0676_I647_WELL6_RUN421.jpeg
Epoch 1, Batch 259, Embryo LD400-6, Frame D2017.04.19_S0676_I647_WELL6_RUN421.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\LD400-6\D2017.04.19_S0676_I647_WELL6_RUN421.jpeg
Epoch 1, Batch 259, Embryo LD400-6, Frame D2017.04.19_S0676_I647_WELL6_RUN421.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\LD400-6\D2017.04.19_S0676_I647_WELL6_RUN421.jpeg
Epoch 1, Batch 260, Embryo GRSO424-8, Frame D2015.05.08_S1388_I132_WELL8_RUN125.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\GRSO424-8\D2015.05.08_S1388_I132_WELL8_RUN125.jpeg
Epoch 1, Batch 260, Embryo GRSO424-8, Frame D2015.05.08_S1388_I132_WELL8_RUN125.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\GRSO424-8\D2015.05.08_S1388_I132_WELL8_RUN125.jpeg
Epoch 1, Batch 260, Embryo GRSO424-8, Frame D2015.05.08_S1388_I132_WELL8_RUN125.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\GRSO424-8\D2015.05.08_S1388_I132_WELL8_RUN125.jpeg
Epoch 1, Batch 260, Embryo GRSO424-8, Frame D2015.05.08_S1388_I132_WELL8_RUN125.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\GRSO424-8\D2015.05.08_S1388_I132_WELL8_RUN125.jpeg
Epoch 1, Batch 260, Embryo GRSO424-8, Frame D2015.05.08_S1388_I132_WELL8_RUN125.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\GRSO424-8\D2015.05.08_S1388_I132_WELL8_RUN125.jpeg
Epoch 1, Batch 260, Embryo GRSO424-8, Frame D2015.05.08_S1388_I132_WELL8_RUN125.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\GRSO424-8\D2015.05.08_S1388_I132_WELL8_RUN125.jpeg
Epoch 1, Batch 260, Embryo GRSO424-8, Frame D2015.05.08_S1388_I132_WELL8_RUN125.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\GRSO424-8\D2015.05.08_S1388_I132_WELL8_RUN125.jpeg
Epoch 1, Batch 260, Embryo BE413-3, Frame D2015.05.06_S0115_I647_WELL3_RUN179.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\BE413-3\D2015.05.06_S0115_I647_WELL3_RUN179.jpeg
Epoch 1, Batch 260, Embryo BE413-3, Frame D2015.05.06_S0115_I647_WELL3_RUN179.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\BE413-3\D2015.05.06_S0115_I647_WELL3_RUN179.jpeg
Epoch 1, Batch 260, Embryo BE413-3, Frame D2015.05.06_S0115_I647_WELL3_RUN179.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\BE413-3\D2015.05.06_S0115_I647_WELL3_RUN179.jpeg
Epoch 1, Batch 260, Embryo BE413-3, Frame D2015.05.06_S0115_I647_WELL3_RUN179.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\BE413-3\D2015.05.06_S0115_I647_WELL3_RUN179.jpeg
Epoch 1, Batch 260, Embryo BE413-3, Frame D2015.05.06_S0115_I647_WELL3_RUN179.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\BE413-3\D2015.05.06_S0115_I647_WELL3_RUN179.jpeg
Epoch 1, Batch 260, Embryo BE413-3, Frame D2015.05.06_S0115_I647_WELL3_RUN179.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\BE413-3\D2015.05.06_S0115_I647_WELL3_RUN179.jpeg
Epoch 1, Batch 260, Embryo BE413-3, Frame D2015.05.06_S0115_I647_WELL3_RUN179.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\BE413-3\D2015.05.06_S0115_I647_WELL3_RUN179.jpeg
Epoch 1, Batch 260, Embryo RM126-4, Frame D2016.02.12_S1578_I132_WELL4_RUN361.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\RM126-4\D2016.02.12_S1578_I132_WELL4_RUN361.jpeg
Epoch 1, Batch 260, Embryo RM126-4, Frame D2016.02.12_S1578_I132_WELL4_RUN361.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\RM126-4\D2016.02.12_S1578_I132_WELL4_RUN361.jpeg
Epoch 1, Batch 260, Embryo RM126-4, Frame D2016.02.12_S1578_I132_WELL4_RUN361.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\RM126-4\D2016.02.12_S1578_I132_WELL4_RUN361.jpeg
Epoch 1, Batch 260, Embryo RM126-4, Frame D2016.02.12_S1578_I132_WELL4_RUN361.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\RM126-4\D2016.02.12_S1578_I132_WELL4_RUN361.jpeg
Epoch 1, Batch 260, Embryo RM126-4, Frame D2016.02.12_S1578_I132_WELL4_RUN361.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\RM126-4\D2016.02.12_S1578_I132_WELL4_RUN361.jpeg
Epoch 1, Batch 260, Embryo RM126-4, Frame D2016.02.12_S1578_I132_WELL4_RUN361.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\RM126-4\D2016.02.12_S1578_I132_WELL4_RUN361.jpeg
Epoch 1, Batch 260, Embryo RM126-4, Frame D2016.02.12_S1578_I132_WELL4_RUN361.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\RM126-4\D2016.02.12_S1578_I132_WELL4_RUN361.jpeg
Epoch 1, Batch 260, Embryo BJ492-11, Frame D2017.05.10_S1927_I132_WELL11_RUN169.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\BJ492-11\D2017.05.10_S1927_I132_WELL11_RUN169.jpeg
Epoch 1, Batch 260, Embryo BJ492-11, Frame D2017.05.10_S1927_I132_WELL11_RUN169.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\BJ492-11\D2017.05.10_S1927_I132_WELL11_RUN169.jpeg
Epoch 1, Batch 260, Embryo BJ492-11, Frame D2017.05.10_S1927_I132_WELL11_RUN169.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\BJ492-11\D2017.05.10_S1927_I132_WELL11_RUN169.jpeg
Epoch 1, Batch 260, Embryo BJ492-11, Frame D2017.05.10_S1927_I132_WELL11_RUN169.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\BJ492-11\D2017.05.10_S1927_I132_WELL11_RUN169.jpeg
Epoch 1, Batch 260, Embryo BJ492-11, Frame D2017.05.10_S1927_I132_WELL11_RUN169.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\BJ492-11\D2017.05.10_S1927_I132_WELL11_RUN169.jpeg
Epoch 1, Batch 260, Embryo BJ492-11, Frame D2017.05.10_S1927_I132_WELL11_RUN169.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\BJ492-11\D2017.05.10_S1927_I132_WELL11_RUN169.jpeg
Epoch 1, Batch 260, Embryo BJ492-11, Frame D2017.05.10_S1927_I132_WELL11_RUN169.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\BJ492-11\D2017.05.10_S1927_I132_WELL11_RUN169.jpeg
Epoch 1, Batch 260, Embryo AG782-6, Frame D2013.07.16_S0883_I132_WELL6_RUN565.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\AG782-6\D2013.07.16_S0883_I132_WELL6_RUN565.jpeg
Epoch 1, Batch 260, Embryo AG782-6, Frame D2013.07.16_S0883_I132_WELL6_RUN565.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\AG782-6\D2013.07.16_S0883_I132_WELL6_RUN565.jpeg
Epoch 1, Batch 260, Embryo AG782-6, Frame D2013.07.16_S0883_I132_WELL6_RUN565.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\AG782-6\D2013.07.16_S0883_I132_WELL6_RUN565.jpeg
Epoch 1, Batch 260, Embryo AG782-6, Frame D2013.07.16_S0883_I132_WELL6_RUN565.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\AG782-6\D2013.07.16_S0883_I132_WELL6_RUN565.jpeg
Epoch 1, Batch 260, Embryo AG782-6, Frame D2013.07.16_S0883_I132_WELL6_RUN565.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\AG782-6\D2013.07.16_S0883_I132_WELL6_RUN565.jpeg
Epoch 1, Batch 260, Embryo AG782-6, Frame D2013.07.16_S0883_I132_WELL6_RUN565.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\AG782-6\D2013.07.16_S0883_I132_WELL6_RUN565.jpeg
Epoch 1, Batch 260, Embryo AG782-6, Frame D2013.07.16_S0883_I132_WELL6_RUN565.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\AG782-6\D2013.07.16_S0883_I132_WELL6_RUN565.jpeg
Epoch 1, Batch 260, Embryo GS415-5, Frame D2015.05.06_S1386_I132_WELL5_RUN500.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\GS415-5\D2015.05.06_S1386_I132_WELL5_RUN500.jpeg
Epoch 1, Batch 260, Embryo GS415-5, Frame D2015.05.06_S1386_I132_WELL5_RUN500.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\GS415-5\D2015.05.06_S1386_I132_WELL5_RUN500.jpeg
Epoch 1, Batch 260, Embryo GS415-5, Frame D2015.05.06_S1386_I132_WELL5_RUN500.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\GS415-5\D2015.05.06_S1386_I132_WELL5_RUN500.jpeg
Epoch 1, Batch 260, Embryo GS415-5, Frame D2015.05.06_S1386_I132_WELL5_RUN500.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\GS415-5\D2015.05.06_S1386_I132_WELL5_RUN500.jpeg
Epoch 1, Batch 260, Embryo GS415-5, Frame D2015.05.06_S1386_I132_WELL5_RUN500.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\GS415-5\D2015.05.06_S1386_I132_WELL5_RUN500.jpeg
Epoch 1, Batch 260, Embryo GS415-5, Frame D2015.05.06_S1386_I132_WELL5_RUN500.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\GS415-5\D2015.05.06_S1386_I132_WELL5_RUN500.jpeg
Epoch 1, Batch 260, Embryo GS415-5, Frame D2015.05.06_S1386_I132_WELL5_RUN500.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\GS415-5\D2015.05.06_S1386_I132_WELL5_RUN500.jpeg
Epoch 1, Batch 260, Embryo AHS115-5, Frame D2016.02.10_S1577_I132_WELL5_RUN368.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\AHS115-5\D2016.02.10_S1577_I132_WELL5_RUN368.jpeg
Epoch 1, Batch 260, Embryo AHS115-5, Frame D2016.02.10_S1577_I132_WELL5_RUN368.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\AHS115-5\D2016.02.10_S1577_I132_WELL5_RUN368.jpeg
Epoch 1, Batch 260, Embryo AHS115-5, Frame D2016.02.10_S1577_I132_WELL5_RUN368.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\AHS115-5\D2016.02.10_S1577_I132_WELL5_RUN368.jpeg
Epoch 1, Batch 260, Embryo AHS115-5, Frame D2016.02.10_S1577_I132_WELL5_RUN368.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\AHS115-5\D2016.02.10_S1577_I132_WELL5_RUN368.jpeg
Epoch 1, Batch 260, Embryo AHS115-5, Frame D2016.02.10_S1577_I132_WELL5_RUN368.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\AHS115-5\D2016.02.10_S1577_I132_WELL5_RUN368.jpeg
Epoch 1, Batch 260, Embryo AHS115-5, Frame D2016.02.10_S1577_I132_WELL5_RUN368.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\AHS115-5\D2016.02.10_S1577_I132_WELL5_RUN368.jpeg
Epoch 1, Batch 260, Embryo AHS115-5, Frame D2016.02.10_S1577_I132_WELL5_RUN368.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\AHS115-5\D2016.02.10_S1577_I132_WELL5_RUN368.jpeg
Epoch 1, Batch 260, Embryo UL050-_10, Frame D2017.01.23_S0586_I647_WELL10_RUN545.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\UL050-_10\D2017.01.23_S0586_I647_WELL10_RUN545.jpeg
Epoch 1, Batch 260, Embryo UL050-_10, Frame D2017.01.23_S0586_I647_WELL10_RUN545.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\UL050-_10\D2017.01.23_S0586_I647_WELL10_RUN545.jpeg
Epoch 1, Batch 260, Embryo UL050-_10, Frame D2017.01.23_S0586_I647_WELL10_RUN545.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\UL050-_10\D2017.01.23_S0586_I647_WELL10_RUN545.jpeg
Epoch 1, Batch 260, Embryo UL050-_10, Frame D2017.01.23_S0586_I647_WELL10_RUN545.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\UL050-_10\D2017.01.23_S0586_I647_WELL10_RUN545.jpeg
Epoch 1, Batch 260, Embryo UL050-_10, Frame D2017.01.23_S0586_I647_WELL10_RUN545.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\UL050-_10\D2017.01.23_S0586_I647_WELL10_RUN545.jpeg
Epoch 1, Batch 260, Embryo UL050-_10, Frame D2017.01.23_S0586_I647_WELL10_RUN545.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\UL050-_10\D2017.01.23_S0586_I647_WELL10_RUN545.jpeg
Epoch 1, Batch 260, Embryo UL050-_10, Frame D2017.01.23_S0586_I647_WELL10_RUN545.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\UL050-_10\D2017.01.23_S0586_I647_WELL10_RUN545.jpeg
Epoch 1, Batch 261, Embryo RM184-1, Frame D2016.02.26_S1588_I132_WELL1_RUN11.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\RM184-1\D2016.02.26_S1588_I132_WELL1_RUN11.jpeg
Epoch 1, Batch 261, Embryo RM184-1, Frame D2016.02.26_S1588_I132_WELL1_RUN11.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\RM184-1\D2016.02.26_S1588_I132_WELL1_RUN11.jpeg
Epoch 1, Batch 261, Embryo RM184-1, Frame D2016.02.26_S1588_I132_WELL1_RUN11.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\RM184-1\D2016.02.26_S1588_I132_WELL1_RUN11.jpeg
Epoch 1, Batch 261, Embryo RM184-1, Frame D2016.02.26_S1588_I132_WELL1_RUN11.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\RM184-1\D2016.02.26_S1588_I132_WELL1_RUN11.jpeg
Epoch 1, Batch 261, Embryo RM184-1, Frame D2016.02.26_S1588_I132_WELL1_RUN11.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\RM184-1\D2016.02.26_S1588_I132_WELL1_RUN11.jpeg
Epoch 1, Batch 261, Embryo RM184-1, Frame D2016.02.26_S1588_I132_WELL1_RUN11.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\RM184-1\D2016.02.26_S1588_I132_WELL1_RUN11.jpeg
Epoch 1, Batch 261, Embryo RM184-1, Frame D2016.02.26_S1588_I132_WELL1_RUN11.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\RM184-1\D2016.02.26_S1588_I132_WELL1_RUN11.jpeg
Epoch 1, Batch 261, Embryo LAC959-6, Frame D2015.11.10_S1515_I132_WELL6_RUN343.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\LAC959-6\D2015.11.10_S1515_I132_WELL6_RUN343.jpeg
Epoch 1, Batch 261, Embryo LAC959-6, Frame D2015.11.10_S1515_I132_WELL6_RUN343.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\LAC959-6\D2015.11.10_S1515_I132_WELL6_RUN343.jpeg
Epoch 1, Batch 261, Embryo LAC959-6, Frame D2015.11.10_S1515_I132_WELL6_RUN343.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\LAC959-6\D2015.11.10_S1515_I132_WELL6_RUN343.jpeg
Epoch 1, Batch 261, Embryo LAC959-6, Frame D2015.11.10_S1515_I132_WELL6_RUN343.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\LAC959-6\D2015.11.10_S1515_I132_WELL6_RUN343.jpeg
Epoch 1, Batch 261, Embryo LAC959-6, Frame D2015.11.10_S1515_I132_WELL6_RUN343.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\LAC959-6\D2015.11.10_S1515_I132_WELL6_RUN343.jpeg
Epoch 1, Batch 261, Embryo LAC959-6, Frame D2015.11.10_S1515_I132_WELL6_RUN343.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\LAC959-6\D2015.11.10_S1515_I132_WELL6_RUN343.jpeg
Epoch 1, Batch 261, Embryo LAC959-6, Frame D2015.11.10_S1515_I132_WELL6_RUN343.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\LAC959-6\D2015.11.10_S1515_I132_WELL6_RUN343.jpeg
Epoch 1, Batch 261, Embryo LLA399-2, Frame D2015.04.30_S0111_I647_WELL2_RUN79.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\LLA399-2\D2015.04.30_S0111_I647_WELL2_RUN79.jpeg
Epoch 1, Batch 261, Embryo LLA399-2, Frame D2015.04.30_S0111_I647_WELL2_RUN79.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\LLA399-2\D2015.04.30_S0111_I647_WELL2_RUN79.jpeg
Epoch 1, Batch 261, Embryo LLA399-2, Frame D2015.04.30_S0111_I647_WELL2_RUN79.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\LLA399-2\D2015.04.30_S0111_I647_WELL2_RUN79.jpeg
Epoch 1, Batch 261, Embryo LLA399-2, Frame D2015.04.30_S0111_I647_WELL2_RUN79.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\LLA399-2\D2015.04.30_S0111_I647_WELL2_RUN79.jpeg
Epoch 1, Batch 261, Embryo LLA399-2, Frame D2015.04.30_S0111_I647_WELL2_RUN79.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\LLA399-2\D2015.04.30_S0111_I647_WELL2_RUN79.jpeg
Epoch 1, Batch 261, Embryo LLA399-2, Frame D2015.04.30_S0111_I647_WELL2_RUN79.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\LLA399-2\D2015.04.30_S0111_I647_WELL2_RUN79.jpeg
Epoch 1, Batch 261, Embryo LLA399-2, Frame D2015.04.30_S0111_I647_WELL2_RUN79.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\LLA399-2\D2015.04.30_S0111_I647_WELL2_RUN79.jpeg
Epoch 1, Batch 261, Embryo LA1071-6, Frame D2015.12.11_S0283_I647_WELL6_RUN457.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\LA1071-6\D2015.12.11_S0283_I647_WELL6_RUN457.jpeg
Epoch 1, Batch 261, Embryo LA1071-6, Frame D2015.12.11_S0283_I647_WELL6_RUN457.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\LA1071-6\D2015.12.11_S0283_I647_WELL6_RUN457.jpeg
Epoch 1, Batch 261, Embryo LA1071-6, Frame D2015.12.11_S0283_I647_WELL6_RUN457.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\LA1071-6\D2015.12.11_S0283_I647_WELL6_RUN457.jpeg
Epoch 1, Batch 261, Embryo LA1071-6, Frame D2015.12.11_S0283_I647_WELL6_RUN457.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\LA1071-6\D2015.12.11_S0283_I647_WELL6_RUN457.jpeg
Epoch 1, Batch 261, Embryo LA1071-6, Frame D2015.12.11_S0283_I647_WELL6_RUN457.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\LA1071-6\D2015.12.11_S0283_I647_WELL6_RUN457.jpeg
Epoch 1, Batch 261, Embryo LA1071-6, Frame D2015.12.11_S0283_I647_WELL6_RUN457.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\LA1071-6\D2015.12.11_S0283_I647_WELL6_RUN457.jpeg
Epoch 1, Batch 261, Embryo LA1071-6, Frame D2015.12.11_S0283_I647_WELL6_RUN457.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\LA1071-6\D2015.12.11_S0283_I647_WELL6_RUN457.jpeg
Epoch 1, Batch 261, Embryo CN473-1, Frame D2015.05.25_S1398_I132_WELL1_RUN80.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\CN473-1\D2015.05.25_S1398_I132_WELL1_RUN80.jpeg
Epoch 1, Batch 261, Embryo CN473-1, Frame D2015.05.25_S1398_I132_WELL1_RUN80.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\CN473-1\D2015.05.25_S1398_I132_WELL1_RUN80.jpeg
Epoch 1, Batch 261, Embryo CN473-1, Frame D2015.05.25_S1398_I132_WELL1_RUN80.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\CN473-1\D2015.05.25_S1398_I132_WELL1_RUN80.jpeg
Epoch 1, Batch 261, Embryo CN473-1, Frame D2015.05.25_S1398_I132_WELL1_RUN80.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\CN473-1\D2015.05.25_S1398_I132_WELL1_RUN80.jpeg
